기업명,인증연도,리콜종류,label
해바라기,2019.0,명령에따른리콜,
해바라기,2019.0,명령에따른리콜,
해바라기,2019.0,명령에따른리콜,
유에스어페럴,2019.0,명령에따른리콜,
클라이블,2019.0,명령에따른리콜,
홈케어,2019.0,명령에따른리콜,
명문이지팜,2019.0,명령에따른리콜,
법무법인광장,2019.0,자발적리콜,
법무법인광장,2019.0,자발적리콜,
법무법인광장,2019.0,자발적리콜,
법무법인광장,2016.0,자발적리콜,
(유)그룹세브코리아,2019.0,자발적리콜,
씨앤드제이인터내셔널,2019.0,자발적리콜,
제일에프앤에스,2019.0,자발적리콜,
에스아이엘,2019.0,자발적리콜,
PLSports,2019.0,자발적리콜,
PLSports,2019.0,자발적리콜,
컴퍼니이즈,2019.0,명령에따른리콜,
e세이브,2019.0,명령에따른리콜,
퀄리스포츠코리아,2019.0,명령에따른리콜,
강원전자,2019.0,자발적리콜,
B&S,2019.0,명령에따른리콜,
지엠인터내셔널,2019.0,명령에따른리콜,
플러벤스,2019.0,명령에따른리콜,
베이직팩토리,2019.0,명령에따른리콜,
리빙디자인연구소,2019.0,명령에따른리콜,
스포컴,2019.0,명령에따른리콜,
스포컴,2019.0,명령에따른리콜,
스포컴,2019.0,명령에따른리콜,
한우리,2019.0,명령에따른리콜,
한우리,2019.0,명령에따른리콜,
그린(Green),2019.0,명령에따른리콜,
베스트웨이코리아,2019.0,명령에따른리콜,
베스트웨이코리아,2019.0,명령에따른리콜,
고은생활,2019.0,명령에따른리콜,
글로벌라이센싱,2019.0,명령에따른리콜,
글로벌라이센싱,2015.0,명령에따른리콜,
팬시로비,2019.0,명령에따른리콜,
팬시로비,2016.0,명령에따른리콜,
아이티알,2019.0,명령에따른리콜,
아이티알,2019.0,명령에따른리콜,
제이투인터내셔날,2019.0,명령에따른리콜,
카파코리아,2019.0,명령에따른리콜,
배럴,2019.0,명령에따른리콜,
동인인터내셔날,2019.0,명령에따른리콜,
동인인터내셔날,2018.0,명령에따른리콜,
아기자리,2019.0,명령에따른리콜,
금목가구,2019.0,명령에따른리콜,
라피네하우징,2019.0,명령에따른리콜,
플라스틱캔디,2019.0,명령에따른리콜,
베이비핏,2019.0,명령에따른리콜,
에이피오13,2019.0,명령에따른리콜,
플랜티어,2019.0,명령에따른리콜,
도도코리아,2019.0,명령에따른리콜,
도도코리아,2019.0,명령에따른리콜,
도도코리아,2019.0,명령에따른리콜,
도도코리아,2018.0,명령에따른리콜,
희망노트사,2019.0,명령에따른리콜,
희망노트사,2018.0,명령에따른리콜,
유아의자,2019.0,명령에따른리콜,
조이어스,2019.0,명령에따른리콜,
조이어스,2018.0,명령에따른리콜,
SF유통,2019.0,명령에따른리콜,
SF코퍼레이션,2019.0,명령에따른리콜,
앨리스디자인,2019.0,명령에따른리콜,
앨리스디자인,2018.0,명령에따른리콜,
앨리스디자인,2018.0,명령에따른리콜,
앨리스디자인,2018.0,명령에따른리콜,
앨리스디자인,2018.0,명령에따른리콜,
앨리스디자인,2018.0,명령에따른리콜,
앨리스디자인,2017.0,명령에따른리콜,
타이디트레이드,2019.0,명령에따른리콜,
키움하우스,2019.0,명령에따른리콜,
한스컴퍼니,2019.0,명령에따른리콜,
경북실업,2019.0,명령에따른리콜,
대성정조,2019.0,명령에따른리콜,
디에스트레이딩코리아,2019.0,명령에따른리콜,
AppleInc.,2019.0,자발적리콜,
여우미,2019.0,자발적리콜,
여우미,2017.0,명령에따른리콜,
지엘앤코,2019.0,자발적리콜,
마텔코리아서비스(유),2019.0,자발적리콜,
젠트레이드,2019.0,명령에따른리콜,
생활낙원,2019.0,명령에따른리콜,
인터트레이드앤테크놀로지스코리아,2019.0,명령에따른리콜,
블랙다이아몬드코리아,2019.0,명령에따른리콜,
보성메디케어,2019.0,명령에따른리콜,
굿모닝코리아유통,2019.0,명령에따른리콜,
굿모닝코리아유통,2018.0,명령에따른리콜,
삼국,2019.0,명령에따른리콜,
크레용아이,2019.0,명령에따른리콜,
신일산업,2019.0,명령에따른리콜,
후지이엘티,2019.0,명령에따른리콜,
신화셀렉스,2019.0,명령에따른리콜,
홈니즈,2019.0,명령에따른리콜,
서현플라자,2019.0,명령에따른리콜,
비즈포비즈,2019.0,명령에따른리콜,
대동에프앤디,2019.0,명령에따른리콜,
메디칼드림,2019.0,명령에따른리콜,
동일조명,2019.0,명령에따른리콜,
동일조명,2017.0,명령에따른리콜,
이비아이,2019.0,명령에따른리콜,
오키,2019.0,명령에따른리콜,
디엔에이,2019.0,명령에따른리콜,
대성인터내셔날,2019.0,명령에따른리콜,
쎄븐솔루션(SEVENsolution),2019.0,명령에따른리콜,
스닉스전자,2019.0,명령에따른리콜,
제이씨앤씨,2019.0,명령에따른리콜,
미래통상,2019.0,명령에따른리콜,
선일전기,2019.0,명령에따른리콜,
드레아,2019.0,명령에따른리콜,
한양의료기,2019.0,명령에따른리콜,
한양의료기,2018.0,명령에따른리콜,
한양의료기,2014.0,자발적리콜,
비즈제이,2019.0,명령에따른리콜,
엠톡네트웍스,2019.0,명령에따른리콜,
서진옵티칼,2019.0,명령에따른리콜,
에스씨코리아,2019.0,명령에따른리콜,
한형F&K,2019.0,명령에따른리콜,
아이리스지유,2019.0,명령에따른리콜,
헬로아이,2019.0,명령에따른리콜,
태전,2019.0,명령에따른리콜,
더켈리컴퍼니,2019.0,명령에따른리콜,
삼원색,2019.0,명령에따른리콜,
삼원색,2016.0,명령에따른리콜,
삼원색,2015.0,명령에따른리콜,
에프앤케이,2019.0,명령에따른리콜,
에프앤케이,2016.0,명령에따른리콜,
에프앤케이,2016.0,명령에따른리콜,
에프앤케이,2013.0,명령에따른리콜,
에스디스피드,2019.0,명령에따른리콜,
에스디스피드,2018.0,명령에따른리콜,
SKIDONKOREALTD(스키드온코리아),2019.0,명령에따른리콜,
SKIDONKOREALTD(스키드온코리아),2019.0,명령에따른리콜,
퍼니스포츠,2019.0,명령에따른리콜,
돈키호테,2019.0,명령에따른리콜,
백효정아기띠,2019.0,명령에따른리콜,
거목인터네셔날,2019.0,명령에따른리콜,
카라멜팝콘,2019.0,명령에따른리콜,
카라멜팝콘,2018.0,명령에따른리콜,
카라멜팝콘,2018.0,명령에따른리콜,
카라멜팝콘,2018.0,명령에따른리콜,
카라멜팝콘,2018.0,명령에따른리콜,
카라멜팝콘,2018.0,명령에따른리콜,
카라멜팝콘,2018.0,명령에따른리콜,
카라멜팝콘,2018.0,명령에따른리콜,
카라멜팝콘,2018.0,명령에따른리콜,
카라멜팝콘,2018.0,명령에따른리콜,
카라멜팝콘,2018.0,명령에따른리콜,
카라멜팝콘,2018.0,명령에따른리콜,
카라멜팝콘,2018.0,명령에따른리콜,
굿베이비,2019.0,명령에따른리콜,
구름과환경,2019.0,명령에따른리콜,
하이레포츠,2019.0,명령에따른리콜,
성보,2019.0,명령에따른리콜,
썬앤토이,2019.0,명령에따른리콜,
아이엠제이에스,2019.0,명령에따른리콜,
유한회사에이치아이,2019.0,명령에따른리콜,
코니아이엔씨,2019.0,명령에따른리콜,
E.Y.Enterprise,2019.0,명령에따른리콜,
자석나라,2019.0,명령에따른리콜,
티블루,2019.0,명령에따른리콜,
베이비캠프,2019.0,명령에따른리콜,
베이비캠프,2017.0,명령에따른리콜,
나이스토이,2019.0,명령에따른리콜,
국민교육사,2019.0,명령에따른리콜,
국민교육사,2016.0,명령에따른리콜,
대신전자,2019.0,명령에따른리콜,
대신전자,2018.0,명령에따른리콜,
대신전자,2013.0,명령에따른리콜,
제이유니트,2019.0,명령에따른리콜,
아트비,2019.0,명령에따른리콜,
다요앤,2019.0,명령에따른리콜,
키즈블랑,2019.0,명령에따른리콜,
아이끌레,2019.0,명령에따른리콜,
비에스코리아,2019.0,명령에따른리콜,
하임앤헷세드,2019.0,명령에따른리콜,
모와부,2019.0,명령에따른리콜,
모와부,2019.0,명령에따른리콜,
세경사,2019.0,명령에따른리콜,
삼성공업,2019.0,자발적리콜,
엄군패키지,2019.0,명령에따른리콜,
더원엘이디,2019.0,명령에따른리콜,
다성하이테크,2019.0,명령에따른리콜,
파룩스,2019.0,명령에따른리콜,
파룩스,2017.0,명령에따른리콜,
파룩스,2017.0,명령에따른리콜,
파룩스,2017.0,명령에따른리콜,
파룩스,2016.0,명령에따른리콜,
파룩스,2016.0,명령에따른리콜,
파룩스,2016.0,명령에따른리콜,
파룩스,2015.0,명령에따른리콜,
파나룩스,2019.0,명령에따른리콜,
대도엘이디,2019.0,명령에따른리콜,
제로조명,2019.0,명령에따른리콜,
나오테크,2019.0,명령에따른리콜,
이던,2019.0,명령에따른리콜,
곰표한일전자,2019.0,명령에따른리콜,
곰표한일전자,2014.0,명령에따른리콜,
샤프메즈,2019.0,명령에따른리콜,
닥터웰,2019.0,명령에따른리콜,
닥터웰,2018.0,명령에따른리콜,
닥터웰,2018.0,명령에따른리콜,
닥터웰,2018.0,명령에따른리콜,
성진에이블,2019.0,명령에따른리콜,
성진에이블,2018.0,명령에따른리콜,
성진에이블,2018.0,명령에따른리콜,
성진에이블,2017.0,자발적리콜,
성진에이블,2017.0,자발적리콜,
성진에이블,2013.0,명령에따른리콜,
토황토,2019.0,명령에따른리콜,
토황토,2017.0,명령에따른리콜,
일산통상,2019.0,명령에따른리콜,
한일트랜스,2019.0,명령에따른리콜,
김앤김전자,2019.0,명령에따른리콜,
진성에프앤디,2019.0,명령에따른리콜,
안온,2019.0,명령에따른리콜,
디자인벤처스,2019.0,명령에따른리콜,
바스포르OEM,2019.0,명령에따른리콜,
대신무역,2019.0,명령에따른리콜,
성박,2019.0,명령에따른리콜,
코리아케어서프라이,2019.0,명령에따른리콜,
희성SP,2019.0,명령에따른리콜,
이고진,2019.0,명령에따른리콜,
인다인,2019.0,명령에따른리콜,
인다인,2017.0,명령에따른리콜,
이연산업,2019.0,명령에따른리콜,
스케처스코리아,2019.0,명령에따른리콜,
이마이크로,2019.0,명령에따른리콜,
비앤피,2019.0,명령에따른리콜,
선우코리아,2019.0,명령에따른리콜,
트리,2019.0,명령에따른리콜,
트리,2018.0,명령에따른리콜,
재준,2019.0,명령에따른리콜,
위컴,2019.0,명령에따른리콜,
미듬,2019.0,자발적리콜,
에이치피코리아유한회사,2019.0,자발적리콜,
에이치피코리아유한회사,2018.0,자발적리콜,
에이치피코리아유한회사,2017.0,자발적리콜,
에이치피코리아유한회사,2016.0,자발적리콜,
파크론,2019.0,자발적리콜,
파크론,2018.0,자발적리콜,
더엠파이어,2018.0,명령에따른리콜,
로베리,2018.0,명령에따른리콜,
마틸다엔와이,2018.0,명령에따른리콜,
레벤,2018.0,명령에따른리콜,
코지데이,2018.0,명령에따른리콜,
티비에이,2018.0,명령에따른리콜,
Kelivi,2018.0,명령에따른리콜,
하로월드,2018.0,명령에따른리콜,
비비즈,2018.0,명령에따른리콜,
비비즈,2016.0,명령에따른리콜,
비비즈,2015.0,명령에따른리콜,
이젠칼라,2018.0,명령에따른리콜,
크라운볼펜,2018.0,명령에따른리콜,
동아연필,2018.0,명령에따른리콜,
대진산업,2018.0,명령에따른리콜,
케이엠엘리,2018.0,명령에따른리콜,
원앤원,2018.0,명령에따른리콜,
토이앤퍼즐,2018.0,명령에따른리콜,
토이앤퍼즐,2015.0,명령에따른리콜,
미미월드,2018.0,명령에따른리콜,
미미월드,2018.0,명령에따른리콜,
미미월드,2018.0,명령에따른리콜,
미미월드,2015.0,명령에따른리콜,
큐비앤맘,2018.0,명령에따른리콜,
큐비앤맘,2015.0,명령에따른리콜,
스카디아,2018.0,명령에따른리콜,
세비실업,2018.0,명령에따른리콜,
(유)플러스,2018.0,명령에따른리콜,
쁘레베베,2018.0,명령에따른리콜,
쥬얼리팬시,2018.0,명령에따른리콜,
에이위즈,2018.0,명령에따른리콜,
설레어,2018.0,명령에따른리콜,
미녀와야수,2018.0,명령에따른리콜,
콘텐츠허브,2018.0,명령에따른리콜,
콘텐츠허브,2018.0,명령에따른리콜,
콘텐츠허브,2018.0,명령에따른리콜,
콘텐츠허브,2018.0,명령에따른리콜,
미정아트,2018.0,명령에따른리콜,
미정아트,2018.0,명령에따른리콜,
미정아트,2018.0,명령에따른리콜,
미정아트,2018.0,명령에따른리콜,
아이포커스,2018.0,명령에따른리콜,
아이포커스,2018.0,명령에따른리콜,
아이포커스,2018.0,명령에따른리콜,
아이포커스,2018.0,명령에따른리콜,
애니토이,2018.0,명령에따른리콜,
애니토이,2018.0,명령에따른리콜,
애니토이,2018.0,명령에따른리콜,
애니토이,2018.0,명령에따른리콜,
애니토이,2018.0,명령에따른리콜,
애니토이,2018.0,명령에따른리콜,
애니토이,2018.0,명령에따른리콜,
애니토이,2016.0,명령에따른리콜,
도로시팬시,2018.0,명령에따른리콜,
도로시팬시,2018.0,명령에따른리콜,
도로시팬시,2018.0,명령에따른리콜,
도로시팬시,2018.0,명령에따른리콜,
도로시팬시,2018.0,명령에따른리콜,
올리벤더,2018.0,명령에따른리콜,
솔릭스,2018.0,명령에따른리콜,
SA전기조명,2018.0,명령에따른리콜,
예도전기조명,2018.0,명령에따른리콜,
예도전기조명,2015.0,자발적리콜,
예도전기조명,2015.0,자발적리콜,
예도전기조명,2015.0,명령에따른리콜,
예도전기조명,2015.0,명령에따른리콜,
세진조명,2018.0,명령에따른리콜,
생명사랑,2018.0,명령에따른리콜,
생명사랑,2017.0,명령에따른리콜,
생명사랑,2017.0,명령에따른리콜,
에스에스에이치,2018.0,명령에따른리콜,
한양(HANYANG),2018.0,명령에따른리콜,
한화꿈에온의료기,2018.0,명령에따른리콜,
선영코리아,2018.0,명령에따른리콜,
한일온열기,2018.0,명령에따른리콜,
선진물산,2018.0,명령에따른리콜,
선진물산,2014.0,명령에따른리콜,
아이엔에스코리아,2018.0,명령에따른리콜,
헵시바,2018.0,명령에따른리콜,
지앤씨월드,2018.0,명령에따른리콜,
한새,2018.0,명령에따른리콜,
구들장,2018.0,명령에따른리콜,
구들장,2017.0,명령에따른리콜,
에스엘이노텍,2018.0,명령에따른리콜,
코엔코,2018.0,자발적리콜,
코엔코,2018.0,자발적리콜,
대우어플라이언스,2018.0,자발적리콜,
유로파이앤씨,2018.0,자발적리콜,
베스트프렌즈,2018.0,명령에따른리콜,
디엘팬시,2018.0,명령에따른리콜,
유아이티통상,2018.0,명령에따른리콜,
신우실업,2018.0,명령에따른리콜,
동신씨앤티,2018.0,명령에따른리콜,
샤바스,2018.0,명령에따른리콜,
샤바스,2017.0,명령에따른리콜,
샤바스,2014.0,명령에따른리콜,
샤바스,2014.0,명령에따른리콜,
샤바스,2014.0,명령에따른리콜,
피닉스레포츠,2018.0,명령에따른리콜,
와이키산업,2018.0,명령에따른리콜,
사나디코퍼레이션,2018.0,명령에따른리콜,
아리아,2018.0,명령에따른리콜,
마이더스필,2018.0,명령에따른리콜,
마이더스필,2018.0,명령에따른리콜,
마이더스필,2017.0,명령에따른리콜,
대일산업,2018.0,명령에따른리콜,
대일산업,2014.0,명령에따른리콜,
리코무역,2018.0,명령에따른리콜,
신신상사,2018.0,명령에따른리콜,
장미코퍼레이션,2018.0,명령에따른리콜,
포포팬시,2018.0,명령에따른리콜,
포포팬시,2018.0,명령에따른리콜,
에이치와이물산,2018.0,명령에따른리콜,
에이치와이물산,2018.0,명령에따른리콜,
에이치와이물산,2018.0,명령에따른리콜,
푸른숲,2018.0,명령에따른리콜,
이엘에프비,2018.0,명령에따른리콜,
이엘에프비,2018.0,명령에따른리콜,
이엘에프비,2018.0,명령에따른리콜,
이엘에프비,2018.0,명령에따른리콜,
대성,2018.0,명령에따른리콜,
대성,2018.0,명령에따른리콜,
포케이,2018.0,명령에따른리콜,
토이세븐,2018.0,명령에따른리콜,
토이세븐,2018.0,명령에따른리콜,
토이세븐,2018.0,명령에따른리콜,
나우출판사,2018.0,명령에따른리콜,
맘스보드,2018.0,명령에따른리콜,
토이사이언스,2018.0,명령에따른리콜,
에드토이,2018.0,명령에따른리콜,
훈민정음오피스,2018.0,명령에따른리콜,
하우링크글로벌,2018.0,명령에따른리콜,
아리랑과학,2018.0,명령에따른리콜,
빙고인터내셔날,2018.0,명령에따른리콜,
자람사이언스,2018.0,명령에따른리콜,
영상테크사이언스,2018.0,명령에따른리콜,
유한회사만들기대장,2018.0,명령에따른리콜,
우성인퍼텍스,2018.0,명령에따른리콜,
인성,2018.0,명령에따른리콜,
데코라인퍼니쳐,2018.0,명령에따른리콜,
칠성산업,2018.0,명령에따른리콜,
유닉스전자,2018.0,명령에따른리콜,
덕유,2018.0,명령에따른리콜,
할인점나라,2018.0,명령에따른리콜,
은성헬스빌,2018.0,명령에따른리콜,
동호상사,2018.0,명령에따른리콜,
JYTTOOLS,2018.0,명령에따른리콜,
JUNGHOONCOMPANY,2018.0,명령에따른리콜,
신영테크,2018.0,명령에따른리콜,
비엠티,2018.0,명령에따른리콜,
홈앤가든,2018.0,명령에따른리콜,
홈앤가든,2016.0,명령에따른리콜,
코스트위드,2018.0,명령에따른리콜,
로리스토어,2018.0,명령에따른리콜,
로리스토어,2017.0,명령에따른리콜,
로리스토어,2017.0,명령에따른리콜,
지티글로벌,2018.0,명령에따른리콜,
아이로봇,2018.0,명령에따른리콜,
미니모터스,2018.0,명령에따른리콜,
휴먼월드,2018.0,명령에따른리콜,
휴먼월드,2017.0,명령에따른리콜,
이현케이블,2018.0,명령에따른리콜,
투윈,2018.0,명령에따른리콜,
대원가전사업사,2018.0,명령에따른리콜,
대원가전사업사,2017.0,명령에따른리콜,
대원가전사업사,2016.0,명령에따른리콜,
태하메카트로닉스,2018.0,자발적리콜,
아디다스코리아(유),2018.0,자발적리콜,
윈크라우드,2018.0,자발적리콜,
델인터내셔널,2018.0,자발적리콜,
타치온네트웍스,2018.0,자발적리콜,
엠에스아이코리아,2018.0,자발적리콜,
엘림악기,2018.0,명령에따른리콜,
디자인스킨,2018.0,자발적리콜,
대산케미텍,2018.0,자발적리콜,
이솔전기,2018.0,명령에따른리콜,
이솔전기,2016.0,명령에따른리콜,
이솔전기,2016.0,명령에따른리콜,
이솔전기,2016.0,명령에따른리콜,
이솔전기,2016.0,명령에따른리콜,
이솔전기,2016.0,명령에따른리콜,
이솔전기,2016.0,명령에따른리콜,
제이에스텍,2018.0,명령에따른리콜,
제이에스텍,2016.0,명령에따른리콜,
노트옵션,2018.0,명령에따른리콜,
베리츠,2018.0,명령에따른리콜,
엠앤에스,2018.0,명령에따른리콜,
엠앤에스,2017.0,명령에따른리콜,
엠앤에스,2017.0,명령에따른리콜,
엠앤에스,2017.0,자발적리콜,
마노테크,2018.0,명령에따른리콜,
신성엔지니어링,2018.0,명령에따른리콜,
그레이트,2018.0,명령에따른리콜,
그레이트,2015.0,명령에따른리콜,
안나인터네셔날,2018.0,명령에따른리콜,
그로스에프엔지,2018.0,명령에따른리콜,
일룸,2018.0,명령에따른리콜,
일룸,2018.0,권고에따른리콜,
일룸,2016.0,권고에따른리콜,
코웨이,2018.0,자발적리콜,-1.0
코웨이,2016.0,권고에따른리콜,-1.0
코웨이,2016.0,권고에따른리콜,-1.0
코웨이,2016.0,권고에따른리콜,-1.0
코웨이,2016.0,권고에따른리콜,-1.0
언더아머코리아,2018.0,자발적리콜,
와이케이비앤씨,2018.0,자발적리콜,
코튼클럽,2018.0,자발적리콜,
코튼클럽,2018.0,자발적리콜,
리코코리아,2018.0,자발적리콜,
라비센,2018.0,자발적리콜,
한국토이즈,2018.0,명령에따른리콜,
그린유통,2018.0,명령에따른리콜,
롯데쇼핑GF사업본부,2018.0,명령에따른리콜,
롯데쇼핑GF사업본부,2018.0,명령에따른리콜,
Gap(UKHolings)Limited,2018.0,명령에따른리콜,
리얼컴퍼니,2018.0,명령에따른리콜,
리얼컴퍼니,2016.0,명령에따른리콜,
joyhouse,2018.0,명령에따른리콜,
C&H,2018.0,명령에따른리콜,
다고이게임즈,2018.0,명령에따른리콜,
씨투엠뉴에너지,2018.0,명령에따른리콜,
몽벨로,2018.0,명령에따른리콜,
레이센,2018.0,명령에따른리콜,
레이센,2017.0,명령에따른리콜,
레이센,2015.0,명령에따른리콜,
원더키드,2018.0,명령에따른리콜,
신성토이즈,2018.0,명령에따른리콜,
황용토이,2018.0,명령에따른리콜,
자라코리아,2018.0,명령에따른리콜,
JH코퍼레이션,2018.0,명령에따른리콜,
Gap(UKHolingsLimited),2018.0,명령에따른리콜,
콤마모자,2018.0,명령에따른리콜,
콤마모자,2017.0,명령에따른리콜,
콤마모자,2015.0,명령에따른리콜,
콤마모자,2015.0,명령에따른리콜,
콤마모자,2015.0,명령에따른리콜,
단아글로벌,2018.0,명령에따른리콜,
단아글로벌,2018.0,명령에따른리콜,
디엠에스트레이딩,2018.0,명령에따른리콜,
디엠에스트레이딩,2016.0,명령에따른리콜,
블레스정보통신,2018.0,명령에따른리콜,
마이크로텍시스템,2018.0,명령에따른리콜,
엘유티,2018.0,명령에따른리콜,
LS네트웍스,2018.0,명령에따른리콜,
미광조명산업,2018.0,명령에따른리콜,
비츠로,2018.0,명령에따른리콜,
비츠로,2018.0,명령에따른리콜,
이도조명,2018.0,명령에따른리콜,
씨티이엘지,2018.0,명령에따른리콜,
대영라이팅,2018.0,명령에따른리콜,
대영라이팅,2017.0,명령에따른리콜,
덕일조명,2018.0,명령에따른리콜,
덕일조명,2015.0,명령에따른리콜,
아시아슈퍼네트웍제조장,2018.0,명령에따른리콜,
아시아슈퍼네트웍제조장,2015.0,명령에따른리콜,
아시아슈퍼네트웍제조장,2015.0,명령에따른리콜,
삼정인버터,2018.0,명령에따른리콜,
삼정인버터,2017.0,명령에따른리콜,
벨류텍,2018.0,명령에따른리콜,
에스알커머스,2018.0,명령에따른리콜,
에스알커머스,2017.0,명령에따른리콜,
에스알커머스,2017.0,명령에따른리콜,
이오피스코리아,2018.0,명령에따른리콜,
알토디자인,2018.0,명령에따른리콜,
알토디자인,2017.0,명령에따른리콜,
알토디자인,2017.0,명령에따른리콜,
알토디자인,2017.0,명령에따른리콜,
알토디자인,2016.0,명령에따른리콜,
오성정밀,2018.0,명령에따른리콜,
웅진전자,2018.0,명령에따른리콜,
웅진전자,2017.0,명령에따른리콜,
웅진전자,2017.0,명령에따른리콜,
웅진전자,2017.0,명령에따른리콜,
웅진전자,2016.0,명령에따른리콜,
웅진전자,2016.0,명령에따른리콜,
웅진전자,2016.0,명령에따른리콜,
삼창휴먼라이트,2018.0,명령에따른리콜,
삼창휴먼라이트,2017.0,명령에따른리콜,
삼창휴먼라이트,2017.0,명령에따른리콜,
삼창휴먼라이트,2015.0,명령에따른리콜,
포르쉐코리아,2018.0,자발적리콜,
세피앙유한회사,2018.0,자발적리콜,
아이스픽,2018.0,자발적리콜,
에이션패션,2018.0,명령에따른리콜,
야심,2018.0,명령에따른리콜,
JC물산,2018.0,명령에따른리콜,
펠로즈월드,2018.0,명령에따른리콜,
동아교재,2018.0,명령에따른리콜,
와이비엠비앤씨,2018.0,명령에따른리콜,
와이비엠비앤씨,2018.0,명령에따른리콜,
와이비엠비앤씨,2017.0,명령에따른리콜,
매직채널,2018.0,명령에따른리콜,
대호스포츠,2018.0,자발적리콜,
대호스포츠,2018.0,자발적리콜,
닛시상사,2018.0,명령에따른리콜,
닛시상사,2018.0,명령에따른리콜,
에센CORP,2018.0,명령에따른리콜,
한일맨파워,2018.0,명령에따른리콜,
한일맨파워,2018.0,명령에따른리콜,
쓰임받는사람들,2018.0,명령에따른리콜,
해피프렌즈int,2018.0,명령에따른리콜,
아이엘,2018.0,명령에따른리콜,
웹비엠,2018.0,명령에따른리콜,
웹비엠,2018.0,명령에따른리콜,
우성이앤지,2018.0,명령에따른리콜,
굿프라이스,2018.0,명령에따른리콜,
경동상사,2018.0,명령에따른리콜,
경동상사,2018.0,명령에따른리콜,
휴피니스,2018.0,명령에따른리콜,
글로버코리아,2018.0,명령에따른리콜,
두루코리아,2018.0,명령에따른리콜,
서울물산,2018.0,명령에따른리콜,
창성,2018.0,명령에따른리콜,
로그하우스,2018.0,명령에따른리콜,
원베스트코리아,2018.0,자발적리콜,
로디스타,2018.0,자발적리콜,
GF전자,2017.0,명령에따른리콜,
메이더스이엔씨,2017.0,명령에따른리콜,
메이더스이엔씨,2015.0,명령에따른리콜,
시크론,2017.0,명령에따른리콜,
시크론,2017.0,명령에따른리콜,
시크론,2017.0,명령에따른리콜,
시크론,2017.0,명령에따른리콜,
자이로베스트,2017.0,명령에따른리콜,
월드스카이,2017.0,명령에따른리콜,
와이피텍,2017.0,명령에따른리콜,
게브인터내셔널,2017.0,명령에따른리콜,
윈윈글로벌,2017.0,명령에따른리콜,
윈윈글로벌,2017.0,명령에따른리콜,
모터보드넷,2017.0,명령에따른리콜,
아이로드,2017.0,명령에따른리콜,
동일엘이디,2017.0,명령에따른리콜,
홈룩스,2017.0,명령에따른리콜,
홈룩스,2017.0,명령에따른리콜,
코콤텍,2017.0,명령에따른리콜,
강우라이팅,2017.0,명령에따른리콜,
서진네트웍스,2017.0,명령에따른리콜,
서진네트웍스,2015.0,자발적리콜,
조일조명,2017.0,명령에따른리콜,
조일조명,2017.0,명령에따른리콜,
조일조명,2016.0,명령에따른리콜,
조일조명,2016.0,명령에따른리콜,
조일조명,2016.0,명령에따른리콜,
대동해모로,2017.0,명령에따른리콜,
대동해모로,2016.0,명령에따른리콜,
코홈,2017.0,명령에따른리콜,
정다운,2017.0,명령에따른리콜,
정다운,2017.0,명령에따른리콜,
정다운,2016.0,명령에따른리콜,
정다운,2016.0,명령에따른리콜,
정다운,2016.0,명령에따른리콜,
한일전기,2017.0,명령에따른리콜,
한일전기,2016.0,명령에따른리콜,
한일전기,2016.0,자발적리콜,
한일전기,2014.0,명령에따른리콜,
한일전기,2014.0,명령에따른리콜,
우신HIGHSTEP,2017.0,명령에따른리콜,
코스트코코리아,2017.0,명령에따른리콜,
아이지,2017.0,명령에따른리콜,
풍산사다리,2017.0,명령에따른리콜,
중앙공사,2017.0,명령에따른리콜,
서울금속,2017.0,명령에따른리콜,
보성하이테크,2017.0,명령에따른리콜,
보성하이테크,2016.0,명령에따른리콜,
한국쉬즈라인,2017.0,명령에따른리콜,
터치뷰티,2017.0,명령에따른리콜,
카이지루시코리아,2017.0,명령에따른리콜,
아이엠씨인터네셔널,2017.0,명령에따른리콜,
스쿠터나라,2017.0,명령에따른리콜,
에이알엑스,2017.0,자발적리콜,
보성BM,2017.0,자발적리콜,
지엠에이코리아,2017.0,자발적리콜,
에이치비인터내셔날,2017.0,명령에따른리콜,
제이에스코퍼레이트,2017.0,자발적리콜,
브이엠컴퍼니,2017.0,자발적리콜,
교원,2017.0,자발적리콜,
더룰,2017.0,자발적리콜,
영남베드앤메디칼,2017.0,자발적리콜,
엔코스타,2017.0,명령에따른리콜,
엔코스타,2017.0,명령에따른리콜,
엔코스타,2017.0,명령에따른리콜,
KRINTERNATIONAL,2017.0,명령에따른리콜,
(유)나이키코리아,2017.0,명령에따른리콜,
더블케이,2017.0,명령에따른리콜,
더블케이,2017.0,명령에따른리콜,
베스트캡,2017.0,명령에따른리콜,
이폴리움,2017.0,명령에따른리콜,
호신인펀트,2017.0,명령에따른리콜,
영그램,2017.0,명령에따른리콜,
큐티월드,2017.0,명령에따른리콜,
큐티월드,2015.0,명령에따른리콜,
큐티월드,2014.0,명령에따른리콜,
큐티월드,2014.0,명령에따른리콜,
태영전자,2017.0,명령에따른리콜,
태영전자,2017.0,명령에따른리콜,
태영전자,2016.0,명령에따른리콜,
태영전자,2014.0,명령에따른리콜,
동진임포츠,2017.0,자발적리콜,
댄포스,2017.0,자발적리콜,
김장법률사무소,2017.0,자발적리콜,
더마켓,2017.0,명령에따른리콜,
포콘스,2017.0,명령에따른리콜,
두성,2017.0,명령에따른리콜,
케이투씨아이,2017.0,명령에따른리콜,
케이투씨아이,2017.0,명령에따른리콜,
